reward_mean,mrr_mean,recall_mean,recall_dense_mean,rank_bonus_mean,main_reward_mean,orig_mrr20_mean,rewrite_mrr20_mean,orig_recall20_mean,rewrite_recall20_mean,rewrite_recall50_mean,delta_mrr20_mean,delta_recall20_mean,delta_recall50_mean,orig_rank_bonus_mean,delta_rank_bonus_mean,anchor_bonus_mean,keyword_preserve_mean,recall_drop_penalty_mean,overedit_penalty_mean,bad_format_penalty_mean,unsafe_copy_penalty_mean,nonzero_reward_ratio,nonzero_mrr20_ratio,nonzero_recall20_ratio,delta_mrr20_positive_ratio,delta_recall20_positive_ratio,anchor_hit_ratio,recall_drop_ratio,adv_mean,adv_std,unique_final_query_mean,generated_sample_count_mean,generated_sample_count_max,extra_sample_ratio,reward_gap_raw_mean,reward_gap_met_ratio,max_group_size_hit_ratio,collapsed_group_ratio,all_same_final_query_ratio,flat_reward_group_ratio,flat_mrr20_group_ratio,flat_main_reward_group_ratio,flat_reward_skipped_group_ratio,flat_main_reward_skipped_group_ratio,trainable_group_ratio,best_reward_hit_best_mrr20_ratio,sampled,valid_samples,rollout_batch_prompt_count_mean,rollout_batch_prompt_count_min,rollout_batch_prompt_count_max,rollout_batch_call_count,rollout_batch_total_prompts,rollout_batch_expected_prompts,rollout_batch_fallback_split_count,loss,loss_pg,loss_pg_abs_mean,loss_kl,kl_dominance_ratio,updated,phase,epoch,step,timestamp_utc,count,stage,stage_idx,stage_step,global_step,time
-0.2356882834535673,0.272201245471758,0.7336244541484717,0.8165938864628821,0.4100436681222708,-0.011350583308006883,0.2681709487300156,0.272201245471758,0.8427947598253275,0.7336244541484717,0.8165938864628821,0.004030296741742384,-0.1091703056768559,-0.09606986899563319,0.40371179039301314,0.006331877729257645,0.0,0.7933770014556041,0.22270742358078602,0.012736535662299856,0.0,0.004366812227074236,0.6899563318777293,0.7336244541484717,0.7336244541484717,0.17903930131004367,0.039301310043668124,0.0,0.14847161572052403,-0.031357771302187025,0.8693512678146362,5.916666666666667,9.541666666666666,12.0,0.1615720524017467,0.7326094576719577,0.6666666666666666,0.3333333333333333,0.0,0.0,0.20833333333333334,0.3333333333333333,0.25,0.20833333333333334,0.20833333333333334,0.7916666666666666,1.0,229.0,169.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.0010585663564635452,-4.5624487212247396e-05,0.7191569817957838,0.0011041903409899313,0.00364228238963911,1.0,train,1,11,2026-04-22T07:41:00.591586+00:00,,Stage 1,1,11,11,2026-04-22 07:41:00.591586+00:00
-0.015829139424818436,0.21329201776732643,0.5185185185185185,0.7160493827160493,0.33395061728395065,-0.0008598700111045773,0.23196159122085047,0.21329201776732643,0.4732510288065844,0.5185185185185185,0.7160493827160493,-0.018669573453524074,0.04526748971193416,-0.18518518518518517,0.3506172839506173,-0.01666666666666667,0.0,0.7661576078242744,0.012345679012345678,0.018391587836032283,0.0,0.00823045267489712,0.4444444444444444,0.5349794238683128,0.5349794238683128,0.1111111111111111,0.053497942386831275,0.0,0.00823045267489712,-0.029550936303020997,0.7472285628318787,5.833333333333333,10.125,12.0,0.20987654320987653,0.31622139550264555,0.5,0.5,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.5,0.4583333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333334,1.0,243.0,123.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.007713500682900592,0.00684154996784722,0.7706867567286259,0.0008719437078329568,0.0034864451853930303,1.0,train,1,12,2026-04-22T07:44:54.133830+00:00,,Stage 1,1,12,12,2026-04-22 07:44:54.133830+00:00
-0.14894820774967832,0.17937323910621125,0.5900900900900901,0.8333333333333334,0.3141891891891892,0.02325213545066487,0.18142428142428144,0.17937323910621125,0.5585585585585585,0.5900900900900901,0.8333333333333334,-0.0020510423180701808,0.03153153153153153,-0.07657657657657657,0.3135135135135135,0.000675675675675674,0.0,0.7853710853710854,0.16891891891891891,0.028067353067353067,0.0022522522522522522,0.0045045045045045045,0.5405405405405406,0.5900900900900901,0.5900900900900901,0.31981981981981983,0.14414414414414414,0.0,0.11261261261261261,-1.0155611210041218e-07,0.8542420864105225,5.375,9.25,12.0,0.13513513513513514,0.802281606125356,0.75,0.25,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.7916666666666666,1.0,222.0,162.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.006183875011809078,0.0051303804380658236,0.7543244350379632,0.00105349289527359,0.006131143748284762,1.0,train,1,13,2026-04-22T07:48:08.564915+00:00,,Stage 1,1,13,13,2026-04-22 07:48:08.564915+00:00
-0.026423394426641173,0.2131726033896232,0.6277056277056277,0.8095238095238095,0.3142857142857143,0.04608866494256105,0.18530199958771387,0.2131726033896232,0.5887445887445888,0.6277056277056277,0.8095238095238095,0.02787060380190934,0.03896103896103896,-0.03463203463203463,0.28917748917748914,0.025108225108225107,0.0,0.8252370645227788,0.07142857142857142,0.013543599257884974,0.0,0.0,0.6493506493506493,0.6277056277056277,0.6277056277056277,0.2510822510822511,0.08658008658008658,0.0,0.047619047619047616,-0.062172148392830064,0.8183532357215881,5.0,9.625,12.0,0.16883116883116883,0.39606198893698896,0.625,0.375,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.4583333333333333,0.3333333333333333,0.25,0.25,0.7083333333333334,1.0,231.0,147.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.0024636924064078297,0.0014700837889496162,0.7411991318269652,0.0009936082600646916,0.005002615177994087,1.0,train,1,14,2026-04-22T07:52:09.913835+00:00,,Stage 1,1,14,14,2026-04-22 07:52:09.913835+00:00
-0.15000973530437814,0.17214972527472527,0.6160714285714286,0.7566964285714286,0.3098214285714286,-0.014724021018663871,0.1886932016396302,0.17214972527472527,0.6607142857142857,0.6160714285714286,0.7566964285714286,-0.016543476364904938,-0.044642857142857144,-0.11830357142857142,0.31428571428571433,-0.0044642857142857114,0.0,0.8526785714285714,0.13392857142857142,0.009151785714285715,0.0,0.004464285714285714,0.625,0.6294642857142857,0.6294642857142857,0.22767857142857142,0.049107142857142856,0.0,0.08928571428571429,0.0320577854955835,0.8347018957138062,5.75,9.333333333333334,12.0,0.14285714285714285,0.6361157153032152,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.375,0.25,0.16666666666666666,0.16666666666666666,0.75,1.0,224.0,152.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,-0.0020500477893572104,-0.0031525541194959692,0.8481711704578054,0.001102506991126748,0.004867371400665277,1.0,train,1,15,2026-04-22T07:55:16.243083+00:00,,Stage 1,1,15,15,2026-04-22 07:55:16.243083+00:00
-0.08241578817945752,0.23574081622594326,0.6431718061674009,0.7665198237885462,0.3398678414096917,0.03813634104227522,0.19491135394219095,0.23574081622594326,0.6519823788546255,0.6431718061674009,0.7665198237885462,0.040829462283752324,-0.00881057268722467,-0.039647577092511016,0.28193832599118945,0.057929515418502206,0.0,0.8067547723935389,0.11894273127753303,0.012408223201174745,0.0,0.004405286343612335,0.6211453744493393,0.6607929515418502,0.6607929515418502,0.3392070484581498,0.0881057268722467,0.0,0.07929515418502203,-0.031634144189599325,0.8049132227897644,5.333333333333333,9.458333333333334,12.0,0.15418502202643172,0.49753149050024054,0.6666666666666666,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.375,0.2916666666666667,0.25,0.25,0.7083333333333334,1.0,227.0,143.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.0023409706520867513,0.0007859282977097518,0.809758549178397,0.0015550365183975424,0.005661797697069692,1.0,train,1,16,2026-04-22T07:58:58.615278+00:00,,Stage 1,1,16,16,2026-04-22 07:58:58.615278+00:00
-0.1664264352228295,0.18155211979534816,0.6485355648535565,0.7154811715481172,0.32322175732217573,-0.0333537115727,0.2108026930817972,0.18155211979534816,0.7322175732217573,0.6485355648535565,0.7154811715481172,-0.02925057328644903,-0.08368200836820083,-0.13389121338912133,0.3418410041841004,-0.01861924686192469,0.0,0.7985953377166767,0.13179916317991633,0.008597330145447302,0.0,0.0041841004184100415,0.5815899581589958,0.6485355648535565,0.6485355648535565,0.2384937238493724,0.0041841004184100415,0.0,0.08786610878661087,-5.153058463060706e-08,0.8571486473083496,5.583333333333333,9.958333333333334,12.0,0.19665271966527198,0.513854967948718,0.5416666666666666,0.4583333333333333,0.08333333333333333,0.08333333333333333,0.25,0.2916666666666667,0.25,0.16666666666666666,0.16666666666666666,0.75,1.0,239.0,167.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.005486929800339088,0.0032966416217609794,0.8231591047819503,0.0021902875014484105,0.0054326731232231815,1.0,train,1,17,2026-04-22T08:03:10.561476+00:00,,Stage 1,1,17,17,2026-04-22 08:03:10.561476+00:00
-0.03591929488417824,0.166894172567347,0.4525862068965517,0.574712643678161,0.27844827586206894,0.03657495798938497,0.16063218390804598,0.166894172567347,0.4482758620689655,0.4525862068965517,0.574712643678161,0.0062619886593010335,0.004310344827586207,0.022988505747126436,0.303448275862069,-0.025,0.0,0.7813936781609195,0.07112068965517242,0.009626436781609196,0.0,0.004310344827586207,0.4353448275862069,0.4525862068965517,0.4525862068965517,0.11206896551724138,0.05172413793103448,0.0,0.04741379310344827,-9.035233986274949e-09,0.7987049221992493,4.916666666666667,9.666666666666666,12.0,0.1724137931034483,0.3998672542735043,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.5833333333333334,0.4166666666666667,0.20833333333333334,0.20833333333333334,0.7083333333333334,1.0,232.0,148.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.003493407822994364,0.0026871430045748886,0.7643531553787053,0.0008062640889882817,0.005739287229836426,1.0,train,1,18,2026-04-22T08:08:17.680899+00:00,,Stage 1,1,18,18,2026-04-22 08:08:17.680899+00:00
-0.08877405816174687,0.12004713891032695,0.5176991150442478,0.6460176991150443,0.2095132743362832,0.013426531808754614,0.13356138915743287,0.12004713891032695,0.48672566371681414,0.5176991150442478,0.6460176991150443,-0.01351425024710594,0.030973451327433628,-0.05309734513274336,0.24867256637168142,-0.03915929203539824,0.0,0.8143436578171092,0.09955752212389381,0.009808259587020652,0.0,0.01327433628318584,0.42035398230088494,0.5176991150442478,0.5176991150442478,0.1504424778761062,0.09734513274336283,0.0,0.06637168141592921,-2.6703408334107526e-09,0.7584333419799805,5.541666666666667,9.416666666666666,12.0,0.1504424778761062,0.6595070346320346,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.25,0.25,0.6666666666666666,1.0,226.0,130.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.002042808641607945,-0.00026016269738857563,0.8001500673018969,0.002302972962901934,0.006881892626526211,1.0,train,1,19,2026-04-22T08:11:56.268691+00:00,,Stage 1,1,19,19,2026-04-22 08:11:56.268691+00:00
-0.08523376782297487,0.1988515500137341,0.5220264317180616,0.7224669603524229,0.32048458149779735,0.04208488122254643,0.15563026509003788,0.1988515500137341,0.5594713656387665,0.5220264317180616,0.7224669603524229,0.04322128492369624,-0.037444933920704845,0.022026431718061675,0.27158590308370045,0.04889867841409692,0.0,0.8211733445213621,0.12555066079295155,0.006681350954478709,0.0,0.00881057268722467,0.6167400881057269,0.5374449339207048,0.5374449339207048,0.32599118942731276,0.06167400881057269,0.0,0.08370044052863436,0.031633552393592924,0.8371068835258484,5.125,9.458333333333334,12.0,0.15418502202643172,0.5646917087542088,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.375,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.75,1.0,227.0,155.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.0011894120143786553,-0.0009989058058108053,0.7673648757559638,0.0021883130095343146,0.005250284107962019,1.0,train,1,20,2026-04-22T08:15:49.211893+00:00,,Stage 1,1,20,20,2026-04-22 08:15:49.211893+00:00
-0.03234106286816039,0.187403068530197,0.4691666666666666,0.59125,0.27375,0.03648260463392817,0.18192253001985975,0.187403068530197,0.46041666666666664,0.4691666666666666,0.59125,0.005480538510337272,0.00875,0.02,0.27837500000000004,-0.004625000000000001,0.0,0.7946297514619883,0.0675,0.012170843776106935,0.0,0.0025,,0.48,0.48,0.155,0.055,0.0,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eval,1,20,2026-04-22T08:17:29.361775+00:00,400.0,Stage 1,1,21,21,2026-04-22 08:17:29.361775+00:00
-0.015404935177176294,0.3048622056016575,0.7458677685950413,0.78099173553719,0.468801652892562,0.049909114409600566,0.25741760265338287,0.3048622056016575,0.768595041322314,0.7458677685950413,0.78099173553719,0.04744460294827463,-0.022727272727272728,-0.0371900826446281,0.44297520661157025,0.025826446280991736,0.0,0.8530893349075167,0.06508264462809918,0.002892561983471075,0.0,0.0,0.6942148760330579,0.7520661157024794,0.7520661157024794,0.26859504132231404,0.024793388429752067,0.0,0.06198347107438017,-0.02967338313248532,0.7875158786773682,5.458333333333333,10.083333333333334,12.0,0.2066115702479339,0.6373088624338624,0.5416666666666666,0.4583333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.375,0.25,0.25,0.6666666666666666,1.0,242.0,146.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.0037825854673777543,0.0017195899702914773,0.781864467497966,0.002062993178934372,0.007360124780609381,1.0,train,1,21,2026-04-22T08:21:09.219267+00:00,,Stage 1,1,22,22,2026-04-22 08:21:09.219267+00:00
-0.1466737308307161,0.251776281817884,0.51875,0.6166666666666667,0.31604166666666667,0.014005634248648962,0.21464522677757972,0.251776281817884,0.6,0.51875,0.6166666666666667,0.03713105504030427,-0.08125,-0.03333333333333333,0.31833333333333336,-0.0022916666666666684,0.0,0.7763938492063491,0.159375,0.009012896825396827,0.0,0.004166666666666667,0.5583333333333333,0.5583333333333333,0.5583333333333333,0.2625,0.025,0.0,0.11666666666666667,0.012896004257102807,0.8089514374732971,5.041666666666667,10.0,12.0,0.2,0.5536190476190476,0.5416666666666666,0.4583333333333333,0.125,0.125,0.3333333333333333,0.5,0.4583333333333333,0.20833333333333334,0.20833333333333334,0.6666666666666666,1.0,240.0,144.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.008319549184913436,0.006176617979589436,0.7414480606611404,0.002142928673797605,0.006345505901741309,1.0,train,1,22,2026-04-22T08:24:48.872265+00:00,,Stage 1,1,23,23,2026-04-22 08:24:48.872265+00:00
-0.03475422795247334,0.15954765231712173,0.5214592274678111,0.726752503576538,0.2572961373390558,0.029230239654311863,0.18387963967363108,0.15954765231712173,0.4663805436337625,0.5214592274678111,0.726752503576538,-0.024331987356509342,0.055078683834048646,-0.017167381974248927,0.27639484978540774,-0.01909871244635193,0.0,0.7682352340077662,0.06223175965665236,0.006887390149192725,0.0,0.008583690987124463,0.5107296137339056,0.5536480686695279,0.5536480686695279,0.2317596566523605,0.11587982832618025,0.0,0.06437768240343347,-0.030819528948020015,0.778123140335083,5.125,9.708333333333334,12.0,0.1759656652360515,0.4709528684142655,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.375,0.375,0.25,0.25,0.6666666666666666,0.9583333333333334,233.0,137.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.002947002051085451,-0.00043314143362706595,0.7258651194291829,0.0033801451486841086,0.007191462239676033,1.0,train,1,23,2026-04-22T08:27:47.517782+00:00,,Stage 1,1,24,24,2026-04-22 08:27:47.517782+00:00
-0.009760888316971195,0.3213929395299012,0.8181818181818182,0.9045454545454545,0.5031818181818182,0.05165339739731452,0.3401280181494085,0.3213929395299012,0.8,0.8181818181818182,0.9045454545454545,-0.01873507861950727,0.01818181818181818,0.013636363636363636,0.4881818181818182,0.015000000000000003,0.0,0.8426839826839827,0.06136363636363636,0.0006331168831168836,0.0,0.0,0.740909090909091,0.8227272727272728,0.8227272727272728,0.39090909090909093,0.06363636363636363,0.0,0.04090909090909091,-1.0403719815340909e-07,0.8842043876647949,5.041666666666667,9.166666666666666,12.0,0.12727272727272726,0.4667508116883117,0.75,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.8333333333333334,1.0,220.0,172.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.00380205501650655,0.0007656427143618118,0.803740655873404,0.0030364111600943563,0.0062766472154177815,1.0,train,1,24,2026-04-22T08:32:01.717473+00:00,,Stage 1,1,25,25,2026-04-22 08:32:01.717473+00:00
-0.002668085708921872,0.21296153007894686,0.6962809917355371,0.8491735537190083,0.390495867768595,0.05117200349480369,0.18867243867243866,0.21296153007894686,0.6487603305785123,0.6962809917355371,0.8491735537190083,0.024289091406508187,0.047520661157024795,-0.05165289256198347,0.3516528925619835,0.03884297520661157,0.0,0.8296733569460842,0.05268595041322314,0.007195329922602652,0.0,0.004132231404958678,0.6735537190082644,0.731404958677686,0.731404958677686,0.21487603305785125,0.08264462809917356,0.0,0.0371900826446281,-0.029673747210340065,0.8183919787406921,5.291666666666667,10.083333333333334,12.0,0.2066115702479339,0.45299929863165156,0.5416666666666666,0.4583333333333333,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.4583333333333333,0.2916666666666667,0.25,0.25,0.7083333333333334,0.9583333333333334,242.0,158.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.00529605170263897,0.0007414858363851716,0.6888174559873871,0.004554566492027887,0.010793227741512944,1.0,train,1,25,2026-04-22T08:36:16.207178+00:00,,Stage 1,1,26,26,2026-04-22 08:36:16.207178+00:00
-0.1864316535118674,0.11791028133555574,0.4329004329004329,0.658008658008658,0.1647186147186147,-0.01087032595053985,0.14953531317167681,0.11791028133555574,0.39826839826839827,0.4329004329004329,0.658008658008658,-0.03162503183612106,0.03463203463203463,-0.11688311688311688,0.1896103896103896,-0.024891774891774895,0.0,0.8362193362193362,0.17532467532467533,0.0029581529581529584,0.0,0.0,0.45454545454545453,0.4329004329004329,0.4329004329004329,0.3246753246753247,0.15151515151515152,0.0,0.11688311688311688,0.049856882437547566,0.7935866117477417,5.458333333333333,9.625,12.0,0.16883116883116883,0.6126300766227236,0.6666666666666666,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.5,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.6666666666666666,1.0,231.0,135.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.00653898020585378,0.000583858084347513,0.7501232022350585,0.005955125504221912,0.012235920643879229,1.0,train,1,26,2026-04-22T08:39:44.017480+00:00,,Stage 1,1,27,27,2026-04-22 08:39:44.017480+00:00
-0.09810307259484727,0.1772154630074292,0.5720338983050848,0.8050847457627118,0.2847457627118644,0.023241560173514315,0.13277959992815427,0.1772154630074292,0.6271186440677966,0.5720338983050848,0.8050847457627118,0.04443586307927495,-0.05508474576271186,-0.025423728813559324,0.2584745762711864,0.026271186440677965,0.0,0.7782015065913371,0.12076271186440678,0.00727401129943503,0.0,0.0,0.5635593220338984,0.5720338983050848,0.5720338983050848,0.24152542372881355,0.025423728813559324,0.0,0.08050847457627118,5.393462666010452e-07,0.8336151838302612,5.333333333333333,9.833333333333334,12.0,0.1864406779661017,0.6053703958078959,0.5833333333333334,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.25,0.4583333333333333,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.75,1.0,236.0,164.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.005774369599615655,0.0013287665276992611,0.7975469233422745,0.004445607379571678,0.009494177587563057,1.0,train,1,27,2026-04-22T08:43:37.043962+00:00,,Stage 1,1,28,28,2026-04-22 08:43:37.043962+00:00
-0.19712536888398957,0.29653975410554356,0.6508620689655172,0.7198275862068966,0.4196120689655172,-0.006889736700081522,0.30485893416927895,0.29653975410554356,0.7241379310344828,0.6508620689655172,0.7198275862068966,-0.008319180063735415,-0.07327586206896551,-0.10775862068965517,0.46551724137931033,-0.045905172413793105,0.0,0.829669540229885,0.1875,0.01156609195402299,0.0,0.01293103448275862,0.646551724137931,0.6508620689655172,0.6508620689655172,0.11206896551724138,0.05172413793103448,0.0,0.125,-0.06190468019259901,0.850214958190918,5.125,9.666666666666666,12.0,0.1724137931034483,0.5472377252377253,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25,0.5,0.3333333333333333,0.25,0.25,0.75,1.0,232.0,160.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.004585607419721782,0.0015189440688118338,0.7608766620745883,0.0030666627146871406,0.008369466709344766,1.0,train,1,28,2026-04-22T08:47:36.527434+00:00,,Stage 1,1,29,29,2026-04-22 08:47:36.527434+00:00
-0.0015412687312687215,0.2668296696805469,0.6244444444444445,0.8,0.3591111111111111,0.08275799052799054,0.24541975308641975,0.2668296696805469,0.5866666666666667,0.6244444444444445,0.8,0.02140991659412712,0.03777777777777778,0.12444444444444444,0.3048888888888889,0.05422222222222223,0.0,0.7839259259259259,0.08333333333333333,0.004296296296296297,0.0,0.0044444444444444444,0.7111111111111111,0.64,0.64,0.3111111111111111,0.09333333333333334,0.0,0.057777777777777775,-0.095745992494954,0.8533042073249817,5.666666666666667,9.375,12.0,0.14666666666666667,0.7294529267029266,0.7083333333333334,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.25,0.4166666666666667,0.25,0.20833333333333334,0.20833333333333334,0.75,1.0,225.0,153.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.010298148430640402,0.0030051753947547837,0.7528951202878376,0.0072929729734930926,0.015986669314988093,1.0,train,1,29,2026-04-22T08:50:41.635458+00:00,,Stage 1,1,30,30,2026-04-22 08:50:41.635458+00:00
-0.17953493143123786,0.09658267013584171,0.5023255813953489,0.7116279069767442,0.17418604651162792,-0.02346095579447153,0.16278959174920005,0.09658267013584171,0.5069767441860465,0.5023255813953489,0.7116279069767442,-0.06620692161335837,-0.004651162790697674,-0.06511627906976744,0.21999999999999997,-0.04581395348837209,0.0,0.6973975636766334,0.15348837209302327,0.027087486157253596,0.002325581395348837,0.0,0.44651162790697674,0.5209302325581395,0.5209302325581395,0.2744186046511628,0.09767441860465116,0.0,0.10232558139534884,-5.3505564844885536e-08,0.9716920852661133,5.625,8.958333333333334,12.0,0.10697674418604651,0.9250731571669072,0.8333333333333334,0.16666666666666666,0.0,0.0,0.041666666666666664,0.2916666666666667,0.125,0.041666666666666664,0.041666666666666664,0.9583333333333334,1.0,215.0,203.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.006919829184051805,0.0019494782160655619,0.7626665365593187,0.004970352087291964,0.011452903584675326,1.0,train,1,30,2026-04-22T08:54:19.403241+00:00,,Stage 1,1,31,31,2026-04-22 08:54:19.403241+00:00
-0.12016828184231215,0.2636430990217138,0.62882096069869,0.8231441048034934,0.3764192139737991,0.011034047124208956,0.29171944019105595,0.2636430990217138,0.6899563318777293,0.62882096069869,0.8231441048034934,-0.028076341169342104,-0.0611353711790393,0.010917030567685589,0.39999999999999997,-0.02358078602620087,0.0,0.8554897067997504,0.13100436681222707,0.002474526928675401,0.0,0.0,0.5982532751091703,0.6462882096069869,0.6462882096069869,0.11790393013100436,0.026200873362445413,0.0,0.08733624454148471,-0.06271567888655517,0.8784005045890808,5.208333333333333,9.541666666666666,12.0,0.1615720524017467,0.7909920634920634,0.75,0.25,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.7916666666666666,1.0,229.0,169.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.0075011580477099445,-0.00046135370547954854,0.7256954227678875,0.007962513382797479,0.014569746535858153,1.0,train,1,31,2026-04-22T08:58:10.859822+00:00,,Stage 1,1,32,32,2026-04-22 08:58:10.859822+00:00
-0.19713603305276337,0.19340730994665298,0.5497835497835498,0.7705627705627706,0.2926406926406926,0.0124368385201082,0.16728621518537487,0.19340730994665298,0.658008658008658,0.5497835497835498,0.7705627705627706,0.026121094761278107,-0.10822510822510822,0.025974025974025976,0.2917748917748918,0.0008658008658008628,0.0,0.8360103821142782,0.2077922077922078,0.0022366522366522364,0.0021645021645021645,0.008658008658008658,0.6190476190476191,0.5844155844155844,0.5844155844155844,0.31601731601731603,0.030303030303030304,0.0,0.17316017316017315,0.013397677039558237,0.9212614297866821,5.208333333333333,9.625,12.0,0.16883116883116883,0.7021048032849503,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.375,0.25,0.08333333333333333,0.08333333333333333,0.8333333333333334,1.0,231.0,183.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.006497328006789658,0.0021039611797352307,0.7347638894768198,0.004393366637685703,0.010654441858906271,1.0,train,1,32,2026-04-22T09:01:55.902549+00:00,,Stage 1,1,33,33,2026-04-22 09:01:55.902549+00:00
-0.05274440043876535,0.22040632399357982,0.6150442477876106,0.7831858407079646,0.3230088495575221,0.04134114528394851,0.20406842420116758,0.22040632399357982,0.6283185840707964,0.6150442477876106,0.7831858407079646,0.016337899792412246,-0.01327433628318584,0.030973451327433628,0.31283185840707967,0.01017699115044248,0.0,0.8396333754740835,0.09292035398230089,0.006821533923303835,0.0,0.004424778761061947,0.6017699115044248,0.6150442477876106,0.6150442477876106,0.2610619469026549,0.048672566371681415,0.0,0.061946902654867256,-0.06354819244779317,0.8766428828239441,6.166666666666667,9.416666666666666,12.0,0.1504424778761062,0.7317140706515707,0.7083333333333334,0.2916666666666667,0.0,0.0,0.20833333333333334,0.375,0.25,0.20833333333333334,0.20833333333333334,0.7916666666666666,1.0,226.0,166.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.005041493933243924,-0.001154557409056698,0.7824251328606203,0.0061960547276590575,0.012076773440317276,1.0,train,1,33,2026-04-22T09:05:21.923518+00:00,,Stage 1,1,34,34,2026-04-22 09:05:21.923518+00:00
-0.055399767013817866,0.1712657682019019,0.5240174672489083,0.7707423580786026,0.25655021834061137,0.030020902564056946,0.1582826989400191,0.1712657682019019,0.4890829694323144,0.5240174672489083,0.7707423580786026,0.012983069261882788,0.034934497816593885,-0.05021834061135371,0.24279475982532753,0.013755458515283845,0.0,0.8502599292992306,0.0851528384279476,0.003347889374090248,0.0,0.0,0.5720524017467249,0.5240174672489083,0.5240174672489083,0.18777292576419213,0.09170305676855896,0.0,0.056768558951965066,-0.07059407240698952,0.78990238904953,5.041666666666667,9.541666666666666,12.0,0.1615720524017467,0.4776433635808636,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,229.0,133.0,24.0,24.0,24.0,8.0,192.0,192.0,0.0,0.01289708497829007,0.0038844689278674303,0.7290332408663922,0.009012622133136881,0.01716101372450642,1.0,train,1,34,2026-04-22T09:08:46.908677+00:00,,Stage 1,1,35,35,2026-04-22 09:08:46.908677+00:00
